stat_id,player_id,date_of_game,stadium_name,rush_yards,num_rushes,rec_yards,num_receptions,points,snaps_played
8016,7965,2021-10-31,"Carey, Baker and Edwards Stadium",2,24,134,15,28,8
8017,6280,2023-03-26,"Barnes, Jones and Gilbert Stadium",78,19,160,8,7,14
8018,8337,2020-07-21,"Warren, Bradley and Jordan Stadium",11,12,8,4,14,28
8019,2931,2026-03-01,Acosta Group Stadium,106,14,197,2,14,23
8020,8966,2023-03-15,Skinner-Brown Stadium,144,16,119,9,6,35
8021,5756,2021-08-19,Jones PLC Stadium,50,15,138,9,21,75
8022,7668,2024-11-20,"Rodriguez, Munoz and Ochoa Stadium",126,29,146,10,7,75
8023,4177,2022-11-22,"Alvarado, Shepherd and Taylor Stadium",79,19,32,11,0,66
8024,1157,2025-06-03,Shelton PLC Stadium,132,8,5,9,0,1
8025,9739,2020-09-24,Wheeler Group Stadium,56,18,22,9,6,69
8026,8235,2024-05-19,Owens-Soto Stadium,110,8,115,5,17,30
8027,7719,2020-11-17,Dodson and Sons Stadium,32,27,184,0,28,2
8028,6060,2020-07-02,"Burch, Taylor and Wright Stadium",34,19,82,2,0,60
8029,2288,2025-06-22,Garcia and Sons Stadium,11,3,40,4,12,46
8030,5544,2025-08-31,Barnes Inc Stadium,91,22,144,11,14,61
8031,1119,2023-12-09,"Delacruz, Garcia and Mills Stadium",100,28,180,10,7,17
8032,2513,2022-05-08,"Fernandez, Pena and Mendoza Stadium",26,30,177,3,12,14
8033,6337,2022-05-31,Reyes-White Stadium,2,6,77,2,28,59
8034,4124,2021-10-28,Malone-Moore Stadium,-4,4,96,11,21,11
8035,5386,2020-11-07,Castro-Spencer Stadium,91,5,104,11,12,21
8036,2280,2023-10-22,Flores and Sons Stadium,127,21,114,5,14,72
8037,2649,2025-09-05,"Bradley, Hernandez and Cruz Stadium",107,12,71,14,21,47
8038,4699,2022-12-15,Murillo Group Stadium,68,21,27,10,17,13
8039,3276,2025-12-20,Mcdaniel Inc Stadium,55,18,129,15,24,79
8040,4693,2021-08-11,Campos-Harmon Stadium,40,8,114,5,18,32
8041,6150,2024-10-05,Blackburn-Jones Stadium,88,4,90,15,18,1
8042,2469,2020-02-19,Mccall-Gonzalez Stadium,87,23,73,8,18,2
8043,8706,2023-05-08,Lucero Inc Stadium,90,17,118,2,6,51
8044,856,2025-07-29,"Watson, Alexander and Reed Stadium",4,15,109,5,18,70
8045,5973,2020-01-26,Smith Group Stadium,7,3,34,10,7,7
8046,9234,2021-08-13,Fisher and Sons Stadium,77,2,169,4,18,22
8047,291,2022-09-26,Watts PLC Stadium,144,11,25,8,6,63
8048,3168,2023-06-23,Garcia PLC Stadium,30,27,88,2,7,80
8049,6216,2020-08-05,Fox PLC Stadium,52,22,28,6,18,10
8050,7787,2024-10-10,"Winters, Decker and Leonard Stadium",90,26,116,14,12,47
8051,6515,2020-02-11,Cox Group Stadium,138,25,108,1,18,39
8052,3315,2023-02-09,"Stewart, Hamilton and Reed Stadium",45,11,200,11,24,53
8053,9565,2022-12-05,Contreras-Waller Stadium,72,29,78,1,24,5
8054,1162,2024-02-28,Mendez-Jones Stadium,90,14,11,14,3,12
8055,3640,2023-06-07,"Dunn, Moreno and Davis Stadium",86,8,145,12,0,7
8056,913,2020-05-25,Campbell LLC Stadium,150,1,43,2,0,56
8057,7814,2025-02-12,Perry-Hanna Stadium,135,16,113,1,0,37
8058,319,2022-07-26,Hudson-Turner Stadium,9,20,44,3,24,12
8059,7684,2022-05-17,"Barnett, Dudley and Velazquez Stadium",142,5,110,5,21,7
8060,3754,2020-10-08,Ross Inc Stadium,105,17,35,4,21,62
8061,7084,2021-10-20,Oliver-Lutz Stadium,78,17,29,0,12,22
8062,4557,2025-11-09,Mitchell-Ryan Stadium,146,21,54,9,24,20
8063,1365,2020-06-30,"Barton, Lopez and Mills Stadium",110,15,105,1,17,44
8064,4249,2023-03-09,Robinson Ltd Stadium,28,17,129,0,6,64
8065,6462,2023-12-18,Dickson-Cantrell Stadium,23,6,54,3,17,69
8066,8606,2024-04-09,"Blackburn, Underwood and May Stadium",146,24,114,9,0,11
8067,6080,2021-12-27,Fowler LLC Stadium,89,21,134,5,14,44
8068,5375,2025-09-24,Glover-Robinson Stadium,88,5,176,11,21,78
8069,1372,2024-06-08,Jenkins-Mcdonald Stadium,105,3,160,2,21,25
8070,6157,2024-08-13,Savage Inc Stadium,36,18,43,2,14,67
8071,5766,2020-02-25,"Walker, Johns and Perez Stadium",0,27,77,10,3,64
8072,8131,2024-04-28,"Castro, Rivers and Cole Stadium",55,12,72,6,7,6
8073,6687,2020-10-19,Carter-Potts Stadium,97,15,14,9,12,72
8074,2206,2023-11-07,Hernandez Group Stadium,5,24,90,12,18,77
8075,2282,2020-10-17,Morgan PLC Stadium,38,21,105,12,7,42
8076,4401,2022-05-23,"Anthony, Ryan and Diaz Stadium",2,4,143,14,24,17
8077,1681,2024-04-06,"Payne, Nelson and Castro Stadium",46,29,78,11,17,80
8078,646,2024-10-30,Holland-Flynn Stadium,149,13,32,6,24,78
8079,705,2026-04-02,Mcdowell Group Stadium,13,24,84,15,24,8
8080,3557,2023-02-24,Reed-Rodriguez Stadium,25,17,137,6,7,70
8081,9991,2024-12-10,Ramirez-Hahn Stadium,18,6,9,0,7,38
8082,6784,2023-06-02,Clayton-Duncan Stadium,138,12,29,3,17,78
8083,8091,2020-11-04,Snyder and Sons Stadium,67,1,135,3,3,71
8084,5482,2020-07-13,"Myers, Coffey and Steele Stadium",104,10,52,1,6,77
8085,5176,2021-04-19,Powell Inc Stadium,111,14,18,13,12,30
8086,4737,2023-02-26,Humphrey-Ford Stadium,148,20,93,1,12,2
8087,4974,2022-12-22,Anderson-Garcia Stadium,62,14,66,2,3,58
8088,2009,2020-06-25,Hopkins Ltd Stadium,73,17,25,2,14,42
8089,8277,2025-04-16,Miller and Sons Stadium,4,3,144,4,14,66
8090,8603,2022-09-13,Cooley-Herrera Stadium,69,16,3,5,14,56
8091,1519,2022-02-10,Shaw-Olson Stadium,144,3,125,9,18,56
8092,4223,2023-04-28,Brady PLC Stadium,30,24,190,4,28,77
8093,6351,2025-05-24,Pierce LLC Stadium,7,17,67,11,7,20
8094,7816,2021-05-07,"Fernandez, Randall and Knox Stadium",18,7,198,0,6,68
8095,4744,2026-01-28,Nelson Group Stadium,87,17,75,15,14,15
8096,8997,2024-03-18,Long Inc Stadium,4,6,88,10,0,72
8097,2408,2026-01-14,Olson-David Stadium,141,25,34,9,14,22
8098,951,2020-10-11,"Smith, Harris and Pena Stadium",123,18,105,13,24,56
8099,3694,2023-11-28,Page PLC Stadium,97,10,101,4,0,55
8100,1428,2023-07-23,Bailey-Tucker Stadium,40,16,39,5,18,29
8101,6242,2021-09-20,"Lewis, Mcdonald and Davis Stadium",7,16,2,15,24,76
8102,5193,2022-11-26,"Murphy, Young and Carson Stadium",148,6,106,2,24,23
8103,254,2024-11-25,Robinson Group Stadium,114,22,127,15,14,67
8104,362,2024-10-26,Johnson-Mcneil Stadium,65,4,189,4,0,77
8105,8888,2023-03-05,Martinez and Sons Stadium,114,29,24,7,17,63
8106,4692,2026-03-17,Jackson-Frank Stadium,9,7,62,6,18,21
8107,6396,2022-04-11,"Garrison, Lewis and Vincent Stadium",79,13,18,12,14,53
8108,1953,2022-07-22,Holloway Group Stadium,76,22,147,9,18,67
8109,154,2022-10-27,"Norris, Williams and Kemp Stadium",113,22,65,3,3,6
8110,7301,2021-11-18,"Boyer, Johnson and Rodriguez Stadium",23,5,105,8,12,40
8111,8795,2024-10-03,"Aguilar, Wagner and Miller Stadium",97,25,112,1,14,66
8112,2684,2020-09-11,Owens Group Stadium,8,22,88,7,28,44
8113,4232,2024-12-06,Mcdowell-Lambert Stadium,32,20,186,2,12,8
8114,3441,2021-01-26,Harrison-Gray Stadium,21,7,135,4,12,44
8115,4728,2021-07-04,Fischer-Valdez Stadium,141,19,57,10,12,72
8116,3650,2021-05-09,"Martin, Castaneda and Holden Stadium",103,8,18,11,17,60
8117,6147,2021-06-02,Carter PLC Stadium,-2,21,62,1,3,59
8118,5001,2022-07-14,"Carroll, Palmer and Padilla Stadium",127,19,75,2,12,6
8119,3859,2024-11-29,"Hart, Brown and Simmons Stadium",75,27,19,10,6,23
8120,2720,2020-01-21,"Fuller, Taylor and Gentry Stadium",41,1,67,1,14,1
8121,8435,2024-03-30,Henson Ltd Stadium,77,20,59,1,3,6
8122,1644,2025-05-10,"Warren, Boyer and Hill Stadium",58,3,69,12,7,46
8123,6667,2020-08-30,Smith Ltd Stadium,77,2,162,4,24,1
8124,224,2024-09-12,"Lowery, Morris and Johnson Stadium",2,25,0,0,6,5
8125,6460,2023-08-28,"Fuentes, Little and Hernandez Stadium",68,24,58,12,18,79
8126,1327,2022-08-12,Davis and Sons Stadium,27,6,181,8,6,80
8127,7349,2023-11-21,"Turner, Garner and Allen Stadium",13,11,133,7,0,21
8128,6677,2026-02-28,"Lewis, Page and Pugh Stadium",70,7,123,10,6,7
8129,7491,2024-06-07,Blackwell Group Stadium,6,5,0,8,24,6
8130,8233,2024-07-24,Morton-Pittman Stadium,51,27,141,0,6,60
8131,1651,2024-03-03,Wilson-Martin Stadium,95,11,174,9,17,23
8132,1669,2023-01-05,"Hardy, Alvarez and Flores Stadium",133,3,165,13,0,73
8133,6524,2024-11-24,Hayes-Howell Stadium,145,7,187,1,6,24
8134,6537,2021-05-16,"Shelton, Wilson and Henderson Stadium",42,1,172,11,28,30
8135,3595,2025-05-07,Jones-Walker Stadium,92,17,70,15,21,76
8136,8709,2024-11-23,Jackson Group Stadium,89,26,75,10,28,13
8137,5452,2023-10-21,"Fry, Huynh and Oneal Stadium",105,18,107,5,0,35
8138,2803,2024-02-08,Garcia Ltd Stadium,102,2,167,14,12,50
8139,2769,2020-01-20,Proctor-Farrell Stadium,139,27,64,14,0,40
8140,1650,2024-02-04,Johnson and Sons Stadium,94,29,171,5,24,75
8141,4821,2025-02-14,"Horne, Green and Chapman Stadium",22,13,104,13,6,63
8142,4699,2025-10-03,Brown Group Stadium,125,10,117,9,17,19
8143,4941,2026-02-10,George-Chang Stadium,88,11,117,14,21,32
8144,2014,2025-02-07,"Bates, Smith and Floyd Stadium",82,11,173,0,0,3
8145,7878,2025-05-30,Morgan PLC Stadium,121,3,25,1,0,14
8146,9960,2020-02-18,Brown-Velez Stadium,43,5,137,15,21,76
8147,291,2020-02-24,"Lee, Golden and King Stadium",147,2,166,5,21,79
8148,2698,2023-06-09,Bush-Hernandez Stadium,-3,8,193,10,24,32
8149,2003,2025-04-19,"Berry, Dawson and Jordan Stadium",21,3,19,12,14,63
8150,8195,2024-10-12,Green-Crosby Stadium,19,25,119,9,28,67
8151,2969,2024-08-09,Rodriguez LLC Stadium,144,13,193,3,6,39
8152,1895,2021-05-18,Reynolds-Mitchell Stadium,74,30,193,3,21,6
8153,2295,2024-12-29,Morrison Inc Stadium,68,8,70,10,14,51
8154,1179,2022-06-23,Franco-Williams Stadium,76,5,93,4,18,39
8155,994,2020-10-21,Armstrong LLC Stadium,109,4,191,13,18,56
8156,2805,2022-02-14,"Jones, Adams and Jones Stadium",109,2,12,3,7,68
8157,8696,2025-06-17,"Nguyen, Patterson and Campos Stadium",35,3,152,4,12,68
8158,9168,2022-10-16,Smith-Wright Stadium,76,13,126,11,17,76
8159,2000,2024-10-17,Anderson-Butler Stadium,92,25,24,8,3,47
8160,3874,2020-05-31,"Warren, Myers and Evans Stadium",0,30,146,1,7,12
8161,7912,2024-12-05,"Proctor, Ray and Clark Stadium",18,7,34,15,6,40
8162,4980,2020-12-04,Fisher Inc Stadium,13,24,82,11,6,74
8163,7902,2022-10-12,Aguirre Inc Stadium,85,15,80,4,14,29
8164,3040,2022-03-06,Moore Group Stadium,44,6,111,7,24,3
8165,8070,2024-05-15,Ware-Wright Stadium,16,25,11,4,28,36
8166,3435,2026-01-11,"Marquez, Smith and Nelson Stadium",120,9,166,11,28,66
8167,2564,2023-02-25,"Medina, Edwards and Patton Stadium",37,18,170,3,7,4
8168,2986,2024-01-17,Hood Group Stadium,130,15,135,6,17,67
8169,9461,2024-11-25,Avery-Andrews Stadium,4,11,11,13,14,39
8170,4267,2021-06-27,Rivera-Robinson Stadium,64,24,33,6,3,52
8171,7027,2021-06-16,"Harrison, Patel and Rodriguez Stadium",122,26,18,5,21,77
8172,17,2021-12-11,Lee LLC Stadium,59,9,71,6,7,22
8173,1514,2023-02-25,Moon-Garcia Stadium,94,16,104,9,3,5
8174,4450,2021-02-23,Baird Ltd Stadium,46,24,70,13,3,79
8175,9034,2025-09-02,Huff Inc Stadium,108,21,70,11,12,64
8176,3769,2025-08-24,Smith-Hughes Stadium,-1,20,163,11,24,73
8177,9851,2025-06-30,Williams PLC Stadium,92,11,23,9,24,76
8178,4824,2022-12-01,Cantu PLC Stadium,24,6,170,0,6,30
8179,2887,2024-07-22,"Robertson, Jenkins and Rios Stadium",105,28,63,6,24,32
8180,2312,2024-12-05,"Alexander, Thornton and Schmidt Stadium",87,8,40,3,7,34
8181,2769,2022-10-14,"Armstrong, Hughes and Flynn Stadium",29,16,49,2,24,15
8182,7777,2021-04-19,Martinez and Sons Stadium,38,18,57,2,21,31
8183,6046,2021-12-07,"Allen, Reyes and Martin Stadium",103,22,71,2,7,22
8184,9881,2021-08-14,"Jones, Estrada and Jones Stadium",-3,5,126,14,28,74
8185,8796,2021-07-31,Gilbert-King Stadium,149,16,46,11,24,24
8186,3399,2022-11-21,Mcdonald Group Stadium,73,29,79,4,12,66
8187,3880,2021-09-20,Hanson-Vaughn Stadium,92,8,90,6,3,76
8188,6149,2022-05-15,"Graham, Hopkins and Curtis Stadium",86,26,54,13,18,68
8189,7510,2023-04-01,"Clark, King and Mcintyre Stadium",69,4,121,0,21,19
8190,7231,2023-09-16,Fernandez LLC Stadium,84,10,97,15,18,64
8191,8132,2024-07-31,"Smith, Alvarado and Parsons Stadium",39,17,47,12,18,4
8192,1855,2020-01-09,"Simmons, Rogers and Scott Stadium",75,3,149,1,12,23
8193,5409,2024-04-17,Gutierrez-Cunningham Stadium,39,20,9,15,7,31
8194,4102,2020-04-01,Sharp-Mercer Stadium,135,4,142,5,18,7
8195,2290,2022-06-19,"Brown, Barnett and Stewart Stadium",25,3,76,0,21,48
8196,7915,2020-03-23,Howell Group Stadium,113,1,142,1,12,58
8197,6631,2020-04-15,Atkinson-Pena Stadium,6,29,122,0,12,1
8198,8007,2025-02-06,Reeves-Morales Stadium,114,3,83,1,0,70
8199,2429,2024-03-22,Ramos-Bates Stadium,29,5,183,8,17,26
8200,9375,2023-09-18,"Erickson, Lee and Becker Stadium",83,13,27,0,6,66
8201,1154,2020-06-24,Weeks Ltd Stadium,119,17,166,4,24,44
8202,2485,2025-12-18,Norris Ltd Stadium,134,0,4,13,21,54
8203,6477,2020-09-29,Morgan Group Stadium,7,9,191,14,14,42
8204,8145,2024-03-20,Adkins-Welch Stadium,62,7,50,3,12,76
8205,201,2023-06-01,Clark-Mcconnell Stadium,53,20,5,15,24,1
8206,1280,2022-03-02,Moran Inc Stadium,140,26,177,6,17,74
8207,5725,2025-12-12,Baker-Lee Stadium,64,3,199,13,3,39
8208,926,2020-02-14,"Martin, Reeves and Cross Stadium",29,4,198,7,6,35
8209,4044,2025-06-16,Vasquez and Sons Stadium,69,14,177,10,18,6
8210,4972,2025-12-07,"Anderson, Gardner and Alvarado Stadium",35,23,135,13,28,44
8211,9782,2023-05-16,Robinson Inc Stadium,109,16,138,8,6,12
8212,1667,2025-06-05,"Benton, White and Valdez Stadium",82,29,135,5,3,2
8213,7815,2024-10-18,"Davis, Sosa and Nelson Stadium",1,27,32,4,3,66
8214,4211,2023-09-05,"Smith, Robinson and Simmons Stadium",60,10,14,7,28,79
8215,888,2022-09-03,Foley LLC Stadium,63,3,84,14,18,66
8216,4183,2021-10-09,Barnes-Roberts Stadium,143,5,195,7,18,71
8217,5672,2020-05-08,King-Russell Stadium,143,11,92,3,0,41
8218,4114,2021-10-17,"Whitaker, Patrick and Lewis Stadium",87,15,125,6,18,66
8219,4804,2020-11-23,Huff LLC Stadium,1,26,103,9,6,40
8220,2530,2025-11-17,"Robertson, Nichols and Santiago Stadium",123,24,23,6,6,77
8221,9490,2024-07-23,King-Dillon Stadium,118,9,189,6,6,50
8222,5685,2024-03-27,Salas-Gomez Stadium,-4,19,195,11,21,79
8223,8142,2024-01-19,Bernard-Hodges Stadium,14,12,47,1,24,48
8224,691,2024-03-11,"Marshall, Rodriguez and Martin Stadium",118,6,79,0,12,9
8225,8166,2022-05-12,"Vasquez, Walsh and Frank Stadium",9,6,0,2,24,21
8226,3579,2020-11-24,Johnson and Sons Stadium,28,12,1,13,24,37
8227,7827,2021-03-19,"Hill, Taylor and Riley Stadium",53,20,95,15,21,55
8228,6863,2022-05-09,Meyer-Graves Stadium,147,14,13,11,18,26
8229,8107,2025-05-28,"May, Duncan and Young Stadium",122,6,28,4,18,51
8230,3859,2021-05-13,Rodriguez Ltd Stadium,110,3,184,9,24,38
8231,9468,2023-11-15,Hale and Sons Stadium,71,11,11,13,3,29
8232,1194,2022-05-17,Parker LLC Stadium,41,4,70,4,12,54
8233,4748,2022-03-11,Lucas-Bautista Stadium,139,24,25,2,0,79
8234,5546,2026-01-20,Mccoy LLC Stadium,109,30,180,13,18,1
8235,1550,2022-08-07,Turner LLC Stadium,53,3,175,7,12,25
8236,7744,2023-08-24,Sawyer and Sons Stadium,81,28,58,5,7,3
8237,4745,2023-02-15,Reyes-Brennan Stadium,106,0,185,1,6,23
8238,3807,2021-02-05,"Davis, Thomas and Avery Stadium",40,22,61,1,7,51
8239,7918,2020-03-26,Benson-Gonzalez Stadium,149,17,137,7,21,57
8240,427,2023-09-22,Moore Group Stadium,50,18,22,0,24,35
8241,6126,2024-09-17,"Johnson, Black and Anderson Stadium",72,23,30,12,0,9
8242,628,2022-04-18,"Haas, Jordan and Long Stadium",49,7,116,15,14,43
8243,8921,2022-03-01,Taylor-Fleming Stadium,89,24,62,11,3,14
8244,5672,2025-07-28,"Armstrong, Romero and Mclean Stadium",-1,6,38,5,0,80
8245,5474,2022-01-28,Johnson-Hill Stadium,34,4,195,10,3,46
8246,1884,2022-03-01,Carter Group Stadium,31,30,102,10,18,17
8247,116,2024-01-26,"Williams, Anderson and Conley Stadium",80,30,187,13,0,57
8248,2435,2021-02-13,Mendoza PLC Stadium,144,14,82,1,28,50
8249,9094,2023-01-06,Hall Ltd Stadium,131,29,170,12,0,59
8250,6558,2025-12-02,Anderson and Sons Stadium,45,23,32,6,14,33
8251,6539,2024-03-11,"Rogers, Mann and Davis Stadium",126,3,125,9,18,44
8252,1758,2025-03-22,"Sullivan, Cox and Edwards Stadium",12,24,180,14,12,7
8253,3376,2021-05-08,Sanchez Group Stadium,135,22,175,1,17,41
8254,3455,2020-11-15,Byrd-Johns Stadium,98,27,76,3,21,9
8255,9132,2024-08-08,Rivers Ltd Stadium,62,7,13,13,14,80
8256,6384,2024-05-02,Harris-Garrett Stadium,18,14,114,3,0,2
8257,4065,2020-04-10,Valdez-Delacruz Stadium,25,17,54,9,24,47
8258,9006,2025-08-20,Lopez Ltd Stadium,47,14,89,10,24,32
8259,5115,2020-04-10,Johnson-Jacobs Stadium,67,17,136,4,12,34
8260,6855,2024-09-28,Hutchinson LLC Stadium,13,26,122,12,6,51
8261,6170,2024-12-27,Vazquez-Boyd Stadium,90,5,34,3,14,45
8262,1135,2021-06-03,"Kramer, Morton and Carter Stadium",25,9,153,10,12,31
8263,5707,2021-05-10,Thomas-Lowe Stadium,51,29,96,11,12,34
8264,2,2024-06-03,Villarreal-Li Stadium,68,2,94,6,12,64
8265,3335,2020-09-04,"White, Wright and Bowers Stadium",38,2,107,13,21,39
8266,3118,2022-12-01,"Woods, Rivers and Ryan Stadium",47,4,127,15,12,58
8267,5916,2024-12-06,Ayers-Palmer Stadium,62,11,17,12,12,9
8268,9726,2020-06-30,"Richardson, Smith and Campbell Stadium",124,11,178,14,3,70
8269,962,2020-03-24,"Schultz, Davis and Roberts Stadium",87,6,124,3,0,9
8270,308,2024-10-05,"Hines, Bell and Edwards Stadium",102,5,96,2,28,70
8271,7088,2023-03-28,"Jones, Valencia and Marsh Stadium",28,11,6,3,18,79
8272,774,2020-10-16,Reed-Tucker Stadium,136,25,173,6,3,38
8273,4205,2023-09-28,"Haney, Smith and Chapman Stadium",25,9,95,1,18,77
8274,7783,2020-02-05,Johnson-Deleon Stadium,121,5,184,1,14,39
8275,5741,2022-10-30,Sutton LLC Stadium,59,17,91,7,12,77
8276,3155,2023-05-03,Floyd LLC Stadium,123,5,131,7,3,39
8277,6124,2021-04-29,Flores and Sons Stadium,45,7,106,7,7,69
8278,6664,2023-03-01,"Porter, Bartlett and Woods Stadium",77,21,103,8,7,1
8279,8761,2022-10-06,Stafford Group Stadium,25,29,185,14,14,33
8280,9282,2021-11-30,Hubbard-Jones Stadium,118,26,29,14,17,34
8281,4831,2020-08-26,Allen-Mcgrath Stadium,130,23,82,5,14,2
8282,1644,2021-08-02,Diaz Ltd Stadium,95,26,182,14,21,32
8283,7099,2022-07-28,"Morrison, Conner and Ramos Stadium",63,11,3,7,24,12
8284,4048,2023-05-29,"Johnson, Mcdonald and Copeland Stadium",39,8,22,9,28,44
8285,4853,2022-02-14,Meyer PLC Stadium,99,27,129,15,28,69
8286,475,2022-02-04,Washington PLC Stadium,127,30,82,8,3,7
8287,8041,2025-05-21,Roberts LLC Stadium,19,9,7,2,18,54
8288,8017,2023-01-19,Richards Group Stadium,43,1,105,1,18,31
8289,2078,2024-06-26,"Barron, Diaz and Cameron Stadium",81,1,168,9,0,74
8290,1513,2025-06-04,"Sullivan, Barr and Miller Stadium",4,17,171,9,21,68
8291,6983,2020-05-09,Davenport Ltd Stadium,44,24,148,4,3,1
8292,3626,2022-04-19,Richard-Wilson Stadium,82,4,114,12,6,63
8293,1790,2024-11-03,Alvarez Group Stadium,76,8,158,9,18,45
8294,8327,2022-08-29,Lynch-Smith Stadium,43,1,117,1,7,37
8295,6058,2021-05-31,Bush-Harrison Stadium,89,15,163,8,21,1
8296,6208,2023-10-10,Chapman and Sons Stadium,105,19,13,4,24,52
8297,441,2023-12-28,Walsh LLC Stadium,6,10,172,9,3,78
8298,2268,2022-12-04,Sharp-Howard Stadium,50,6,82,11,12,54
8299,2458,2024-10-19,"Fisher, Shelton and Sanders Stadium",76,2,19,14,3,5
8300,1076,2020-09-30,"Jones, Martinez and Brooks Stadium",85,5,100,15,17,79
8301,8560,2026-01-10,Knapp-Baker Stadium,75,19,113,7,6,75
8302,8396,2020-09-23,"Anthony, Moore and Burgess Stadium",143,9,31,9,3,37
8303,7214,2020-07-31,"Savage, Moore and Cole Stadium",6,5,37,11,24,42
8304,6264,2021-05-29,Potter-Brown Stadium,26,12,51,13,17,77
8305,4591,2025-12-13,"Leach, Garcia and Rodriguez Stadium",8,19,53,11,3,34
8306,7128,2025-08-28,Garcia-Johnson Stadium,123,30,73,9,24,5
8307,1913,2024-07-13,"Rodriguez, Armstrong and Nelson Stadium",112,7,182,11,18,4
8308,142,2020-09-01,Lawson Group Stadium,65,19,135,14,3,37
8309,1696,2020-02-10,"Carpenter, Smith and Boyd Stadium",147,19,103,13,17,27
8310,238,2024-10-19,Patel-Martin Stadium,26,23,28,15,18,48
8311,1790,2025-09-19,Beck LLC Stadium,115,22,80,5,17,24
8312,9159,2021-02-15,Cunningham PLC Stadium,44,20,85,0,7,3
8313,5986,2024-04-19,Gomez Ltd Stadium,13,0,194,12,6,15
8314,5951,2021-08-27,Hardin PLC Stadium,108,19,167,11,18,40
8315,7900,2023-07-19,"Graham, Baker and Harvey Stadium",2,6,108,4,17,30
8316,2341,2024-10-20,"Myers, Hughes and Wilson Stadium",95,17,119,9,7,31
8317,1040,2026-04-14,Guzman-Hernandez Stadium,82,10,37,0,0,10
8318,8887,2025-11-15,"Smith, Chandler and Burns Stadium",80,29,108,12,18,34
8319,1128,2020-05-27,"Miranda, Wilson and Moore Stadium",-5,23,95,7,6,19
8320,5050,2020-03-08,"Smith, Mcintyre and Macias Stadium",106,22,36,15,3,57
8321,2462,2020-03-06,"Clark, Obrien and Curry Stadium",99,23,125,12,7,17
8322,2756,2025-12-09,Cox and Sons Stadium,4,15,19,14,28,46
8323,7824,2021-10-22,"Bowman, Thompson and Jones Stadium",98,26,68,3,12,5
8324,7791,2024-08-30,"Collins, Johnson and Gray Stadium",45,8,25,3,3,14
8325,7019,2024-12-25,Hunt-Todd Stadium,19,26,17,4,7,62
8326,6808,2025-01-29,"Myers, Murphy and Simpson Stadium",25,14,121,9,12,68
8327,1804,2025-02-04,Thompson-Savage Stadium,114,6,16,0,21,49
8328,1969,2024-06-09,Phillips LLC Stadium,28,26,165,1,24,79
8329,3380,2024-06-10,"Santiago, Conrad and Murphy Stadium",148,6,28,0,24,32
8330,7453,2020-06-20,Potter-Leblanc Stadium,19,24,92,10,24,54
8331,9458,2026-04-07,Wallace-Wood Stadium,94,10,90,3,28,65
8332,6366,2022-02-26,Schwartz LLC Stadium,150,5,43,14,14,57
8333,6807,2024-11-26,Jones-Miller Stadium,146,6,28,7,6,23
8334,8196,2022-07-12,"Hansen, Cruz and Richards Stadium",146,1,54,8,6,47
8335,171,2022-05-16,Cameron-Lopez Stadium,82,4,10,10,3,65
8336,2596,2024-12-07,"Lopez, Pineda and Rodriguez Stadium",41,29,122,2,18,61
8337,9169,2022-08-08,Sullivan and Sons Stadium,52,13,47,6,17,24
8338,7007,2025-04-30,Erickson-Clayton Stadium,42,27,157,3,7,31
8339,6986,2023-08-22,Cooper Inc Stadium,60,28,121,6,0,26
8340,2161,2023-09-01,"Baldwin, Bray and Powell Stadium",114,13,17,8,7,80
8341,4003,2024-06-11,"Mitchell, Greene and Jordan Stadium",62,14,16,4,21,66
8342,1315,2021-07-21,Cantrell LLC Stadium,96,11,133,9,12,5
8343,2571,2023-02-06,"Peters, Williams and Garcia Stadium",99,23,56,8,18,62
8344,8337,2024-08-27,Davenport PLC Stadium,9,14,168,9,24,56
8345,8536,2024-12-02,Fuller-Mcguire Stadium,125,21,139,11,12,50
8346,9276,2024-10-15,Ward-Dorsey Stadium,20,3,122,6,28,41
8347,5332,2023-10-14,"Porter, Morgan and Webb Stadium",59,29,137,3,17,47
8348,8117,2026-03-04,"Sanchez, Griffith and Miller Stadium",-2,0,1,11,28,5
8349,3556,2021-11-02,Holloway-Schwartz Stadium,85,0,55,15,14,75
8350,9938,2025-09-14,Brown-Villanueva Stadium,142,30,32,5,12,40
8351,5868,2021-06-29,Johnson Group Stadium,58,25,13,12,18,62
8352,1376,2024-08-17,Rivera-Harding Stadium,104,24,3,13,17,18
8353,7934,2020-05-15,"Barajas, Garcia and Short Stadium",50,17,23,1,18,73
8354,4147,2023-10-20,Lynch-Wells Stadium,39,29,150,14,6,23
8355,2886,2022-08-15,Gray Inc Stadium,138,18,1,6,17,29
8356,6505,2025-01-11,"Banks, Waller and Blankenship Stadium",74,25,131,1,18,56
8357,105,2024-05-28,Ritter Ltd Stadium,150,7,0,14,17,75
8358,818,2020-08-14,Marsh-Jones Stadium,51,19,188,7,28,73
8359,9006,2026-04-08,Erickson-Davis Stadium,145,14,94,13,12,77
8360,9944,2025-01-01,Day Inc Stadium,48,19,28,14,17,55
8361,2108,2022-03-24,"Orr, Rodriguez and Lewis Stadium",132,11,46,6,3,52
